M N nhits nmiss rc rr rl ratio
32 128 2 640 0.022043524985201658 0.00033589258417487147 0.000502726708073169 65.62670932242261
32 128 2 3200 0.11882398328743875 0.0008337276249658316 0.0010538551250938327 142.52134597592166
32 128 2 10000 0.3336075418628752 0.002357190828770399 0.0024471762496978047 141.52759199258284
128 1 2 1 0.0001376168208895251 0.00014902705841232091 0.00022411404200829566 0.9234351288661519
128 1 2 6 0.0001508158291922882 0.0001398648374946788 0.0002502729415893555 1.07829696079278
128 1 2 10 0.0001410966166993603 0.00013046704998705537 0.00024556289999745786 1.08147318969318
128 1 2 40 0.000186184124997817 0.0001885337249841541 0.0002658142079599202 0.9875375082811598
128 1 2 160 0.00029236833285540344 0.00029404541617259383 0.00039925191598013044 0.994296516031367
128 1 2 640 0.0009228421251755208 0.0005613147499971092 0.0007762711250688881 1.6440724659030848
128 1 2 3200 0.0036713299993425606 0.0029094079113565386 0.0030509166698902846 1.2618821805673748
128 1 2 10000 0.011716373329982162 0.009229068749118597 0.00886553208110854 1.2695076446473659
128 8 2 1 0.00017840727500151844 0.00018125577501486987 0.0002684785830788314 0.9842846385825901
128 8 2 6 0.00022427419170271604 0.0001827803583117202 0.0002702947498764843 1.2270147283562645
128 8 2 10 0.00025503262504935264 0.00018590832089539618 0.00027220820798538626 1.3718193129873417
128 8 2 40 0.0005438008750788867 0.00020838411250151693 0.0002967753331176937 2.6096081344729587
128 8 2 160 0.0017095142090693116 0.000202320208074525 0.00037162175006233157 8.449547503626574
128 8 2 640 0.003800558331422508 0.0007458925831597299 0.0007889513338450343 5.095315890289036
128 8 2 3200 0.027899237489327787 0.002724807921331376 0.0030023966706357896 10.23897401021055
128 8 2 10000 0.09252833749633282 0.009159379159100353 0.009259378749411552 10.10203157758796
128 32 2 1 0.00027623720793053507 0.0002612546249292791 0.00034148545796051623 1.057348584758305
128 32 2 6 0.00045559237501583994 0.00020385229191742838 0.0003379986248910427 2.234914166186468
128 32 2 10 0.0006110999998636544 0.0002566849999129772 0.00037003391701728104 2.3807390383966065
128 32 2 40 0.0016777811250649392 0.000273184624966234 0.0003360585831105709 6.141564977429881
128 32 2 160 0.005556368338875473 0.00035102270799688994 0.0004400535000022501 15.829085162560771
128 32 2 640 0.02268657919485122 0.0008069141248706728 0.0008062080419622362 28.11523369787
128 32 2 3200 0.10117654169443994 0.0029756824998185038 0.003229454578831792 34.00112132279268
128 32 2 10000 0.33863212494179606 0.009345756249967963 0.009453895830083638 36.23378524803243
128 128 2 1 0.0006807572501711548 0.000578320458997041 0.0007117747080046683 1.1771280776608974
128 128 2 6 0.0013842965001240374 0.0006061152920592576 0.0006223790419753641 2.283883146094093
128 128 2 10 0.001976329082855955 0.0005335654590744526 0.0006744148749858141 3.7040049149436833
128 128 2 40 0.006478379580657929 0.0006147937499918043 0.0007369262499269098 10.53748445026367
128 128 2 160 0.02339746248908341 0.0006108943750150502 0.000679240666795522 38.300340363269804
128 128 2 640 0.05995195410214364 0.0011390211670659481 0.0012963527499232441 52.63462684945212
128 128 2 3200 0.425963917048648 0.0019172691693529486 0.0035263616708107294 222.17220401682297
128 128 2 10000 1.474741332931444 0.009455888329539449 0.009705072501674294 155.9601045968858
1 1 1 2 0.00013592455829493702 0.0001372475666925311 0.0002267046291846782 0.9903604236528437
1 1 6 2 0.0001227010332979262 0.00014661305830813943 0.00023180062510073186 0.8369038523160953
1 1 10 2 0.00013374274999368937 0.00013732237499207257 0.00023240995830856265 0.973932689420862
1 1 40 2 0.00013331381669268012 0.00013909349581226707 0.00022386133749969305 0.9584475241934552
1 1 160 2 0.00012992632079403848 0.0001325349083170295 0.000224338750122115 0.9803177324667465
1 1 640 2 0.00014229885421227664 0.00014569507921114564 0.00023955315412022173 0.9766895009957949
1 1 3200 2 0.0001766778330784291 0.00021145631251856685 0.00031424579117447137 0.8355287717547613
1 1 10000 2 0.00018715511669870465 0.0003104277499951422 0.00041494295885786416 0.6028942860347807
1 8 1 2 0.0001308222624938935 0.00013567474158480763 0.00021366881669964642 0.9642344696276357
1 8 6 2 0.0001364692541072145 0.00014340363750234246 0.0001987309579271823 0.9516442991551405
1 8 10 2 0.00013397906250320376 0.0001335888332920149 0.00023088411670178175 1.0029211214857745
1 8 40 2 0.00013972817920148372 0.00012013724171556532 0.00022688748338259756 1.1630713108288397
1 8 160 2 0.00014360368750058114 0.00013966637500561775 0.00021506545902229846 1.028190840456803
1 8 640 2 0.00016144117079675197 0.00018862432078458369 0.0002823231250513345 0.8558873538960231
1 8 3200 2 0.00025493558403104545 0.00040424583409912887 0.0004884882499463857 0.6306449257521114
1 8 10000 2 0.0004632757091894746 0.0009255967910867185 0.0010374747919850052 0.5005156820450457
1 32 1 2 0.00013401017908472567 0.00013193542081862687 0.00019604225421790034 1.0157255591654268
1 32 6 2 0.00012444022078998387 0.00013990833330899477 0.00022226868749130517 0.8894410922268027
1 32 10 2 0.00014157430829945953 1.7254574992693962e-05 0.00021864249161444605 8.205030165008747
1 32 40 2 1.793692749924958e-05 1.833785834023729e-05 2.949989999178797e-05 0.9781364413690568
1 32 160 2 2.2945850016549228e-05 2.3801966710016132e-05 3.536680000834167e-05 0.9640316825959326
1 32 640 2 4.246305001433939e-05 4.4744166592136025e-05 5.582961661275476e-05 0.9490186821761576
1 32 3200 2 0.00014503784170374274 0.00015228491658344866 0.000162840445805341 0.9524110789019956
1 32 10000 2 0.0004175644589122385 0.0004430470000952482 0.00044600379187613725 0.9424834358938637
1 128 1 2 1.7652419998776168e-05 1.7450238750316203e-05 2.895940828602761e-05 1.011586159441876
1 128 6 2 1.8353385000955313e-05 1.83871225011535e-05 2.994156670756638e-05 0.9981651560652804
1 128 10 2 1.8832772918976843e-05 1.9081937919836492e-05 3.0976741597987714e-05 0.9869423639304145
1 128 40 2 2.2287774994038045e-05 2.5121470796875655e-05 3.675543749704957e-05 0.8872002429415863
1 128 160 2 4.082895829342306e-05 4.7675504093058406e-05 5.9552312502637505e-05 0.85639279689059
1 128 640 2 0.00011845839158631861 0.0001344708832912147 0.00014617370839696377 0.8809222389785386
1 128 3200 2 0.0005284806250128895 0.000597073582932353 0.0006094218748621642 0.8851180827954418
1 128 10000 2 0.0016318402918986976 0.0018638688749633729 0.0018744667079299687 0.8755123892128759
8 1 1 2 1.6800042090471833e-05 1.674000875093043e-05 2.8538962500169874e-05 1.0035862191253673
8 1 6 2 1.6856841661501676e-05 1.6890827079769224e-05 2.8441391722299157e-05 0.9979879364043545
8 1 10 2 1.6965439999476074e-05 1.70688679208979e-05 2.860935418866575e-05 0.9939405517752471
8 1 40 2 1.7051044998224825e-05 1.8057382910046725e-05 2.9905375000089408e-05 0.9442700020908348
8 1 160 2 1.8415172919631006e-05 2.258969589602202e-05 3.4346566605381665e-05 0.815202338464143
8 1 640 2 2.373669999651611e-05 4.0427683293819425e-05 5.2102566696703436e-05 0.587139753322075
8 1 3200 2 5.022787919733673e-05 0.0001333550750045106 0.00014594050829764456 0.37664767685547645
8 1 10000 2 0.00011980916250031441 0.0003785333328414708 0.00038849679194390775 0.31650888338145455
8 8 1 2 1.7343331659212707e-05 1.705955707933754e-05 2.8790545789524914e-05 1.0166343462819956
8 8 6 2 1.7552929578814654e-05 1.76001541595906e-05 2.920693338382989e-05 0.997316808685439
8 8 10 2 1.7726780839730053e-05 1.8176585000474007e-05 2.9880312480963768e-05 0.975253648541119
8 8 40 2 1.9454970411024988e-05 2.1431970922276377e-05 3.3173316600732504e-05 0.9077546102306207
8 8 160 2 2.8582612494938074e-05 3.396097919903696e-05 4.5746933412738146e-05 0.8416309885360608
8 8 640 2 6.85529958922416e-05 8.433570831548423e-05 9.59387833951041e-05 0.8128584826227767
8 8 3200 2 0.0002772738330531865 0.00034881454100832345 0.00036072795814834536 0.7949033095113147
8 8 10000 2 0.0008332627499476075 0.0010560989999212325 0.0010691021250095218 0.7890006050661491
8 32 1 2 1.9083147919736803e-05 1.7908370001241565e-05 2.9863966698758303e-05 1.0655993771858518
8 32 6 2 2.0045866700820625e-05 1.990803750231862e-05 3.143212501890957e-05 1.0069232940959627
8 32 10 2 2.077028329949826e-05 2.108839170541614e-05 3.284265419933945e-05 0.9849154733864233
8 32 40 2 2.7270858315750957e-05 3.1445479183457794e-05 4.2898237495683135e-05 0.8672425742552228
8 32 160 2 6.35068167001009e-05 7.259447087999433e-05 8.435478331521154e-05 0.8748161661662056
8 32 640 2 0.00022094279108569027 0.0002367554169613868 0.00024874083301983774 0.9332111337571826
8 32 3200 2 0.001047980833100155 0.0011036032089032234 0.0011158042908646167 0.9495992985936071
8 32 10000 2 0.0032673629210330547 0.0034185670805163683 0.003429270419292152 0.9557697257587602
8 128 1 2 2.5014058407396078e-05 2.1306825010105966e-05 3.283337079919875e-05 1.1739927650192719
8 128 6 2 2.9260799987241627e-05 2.8824254195205867e-05 4.043210840318352e-05 1.01514508542283
8 128 10 2 3.1747587490826847e-05 3.447873340919614e-05 4.621177921071649e-05 0.9207875218049384
8 128 40 2 5.8340445905923846e-05 7.838991659227758e-05 9.004390840418636e-05 0.7442340602218619
8 128 160 2 0.00020215195789933204 0.0002534679579548538 0.0002653112090192735 0.7975444294041227
8 128 640 2 0.0008295037080533802 0.0009504536250606179 0.0009609637078829109 0.872745062128072
8 128 3200 2 0.004159754579886794 0.0046782145812176166 0.004681952078826725 0.8891756689801344
8 128 10000 2 0.013103707921691238 0.014740864590276032 0.01473435000050813 0.8889375410405193
32 1 1 2 1.7091312499251217e-05 1.7108805829193442e-05 2.8836970799602568e-05 0.998977524783619
32 1 6 2 1.7298760421108456e-05 1.780046124942601e-05 2.94610041892156e-05 0.9718152905541293
32 1 10 2 1.7339114169590175e-05 1.841575166909024e-05 3.0000037513673304e-05 0.9415371406583887
32 1 40 2 1.8190721250139176e-05 2.2305666701868176e-05 3.368319161236286e-05 0.8155201767009117
32 1 160 2 2.3068587481975556e-05 4.000438340008259e-05 5.183242498897016e-05 0.5766514946941522
32 1 640 2 4.327225419692695e-05 0.00011045547081157565 0.00012216819578316063 0.39176198226291975
32 1 3200 2 0.00014795037081930787 0.00048038679198361933 0.0004921917498577386 0.3079817623802463
32 1 10000 2 0.0004249813328497112 0.0014617524158675225 0.0014842939169611782 0.2907341409095553
32 8 1 2 1.9259537081234158e-05 1.8112863751593977e-05 3.0022987513802947e-05 1.063307125000555
32 8 6 2 2.0063562504947187e-05 2.03864875016734e-05 3.1989137502387163e-05 0.9841598511416101
32 8 10 2 2.0965550001710652e-05 2.212978331372142e-05 3.361892919056117e-05 0.9473906592077251
32 8 40 2 2.7246591704897583e-05 3.516419590450823e-05 4.696597079746425e-05 0.7748390373801902
32 8 160 2 6.365207089111209e-05 8.506590828765184e-05 9.692885419353843e-05 0.7482676923388806
32 8 640 2 0.00022070025000721217 0.000284240375040099 0.00029530866607092323 0.7764563706900437
32 8 3200 2 0.0010577844590879976 0.0013425361670088023 0.0013536381248850375 0.7879001587307423
32 8 10000 2 0.003278238750062883 0.004160787081345916 0.004167532080318778 0.7878890906867675
32 32 1 2 2.5493379193358125e-05 2.103135420475155e-05 3.283155001699924e-05 1.21216061244399
32 32 6 2 2.9058033390901984e-05 2.838037919718772e-05 4.015832499135286e-05 1.0238775595282186
32 32 10 2 3.202335420064628e-05 3.414960829541087e-05 4.583477498963475e-05 0.9377370868687146
32 32 40 2 5.8053399994969365e-05 7.477051250170917e-05 8.656134579796344e-05 0.7764210522649866
32 32 160 2 0.00020207512518391013 0.00023797804187051952 0.000249909957870841 0.8491334897774154
32 32 640 2 0.0008287452920340002 0.0008962542908266186 0.0009083150420337915 0.924676512588459
32 32 3200 2 0.004169145000632852 0.004359535409603268 0.004369979999028146 0.9563278214116531
32 32 10000 2 0.01306301707867533 0.013625735831446946 0.013626743331551552 0.9587017714321958
32 128 1 2 4.9359570816159246e-05 3.3393262489698824e-05 4.491424169391394e-05 1.47812963262831
32 128 6 2 6.502688331529498e-05 6.293345419690013e-05 7.478348750155419e-05 1.0332641699889082
32 128 10 2 7.559507910627872e-05 8.643288749735802e-05 9.813382918946445e-05 0.8746101315727699
32 128 40 2 0.000179752237489447 0.00026022699987515805 0.0002720366669818759 0.6907516805545996
32 128 160 2 0.000755600000033155 0.0009588356669992208 0.0009708648330997676 0.7880391041333353
32 128 640 2 0.003262205000501126 0.0037399258301593365 0.0037547620898112657 0.8722646246602549
32 128 3200 2 0.016643029171973467 0.018638797500170768 0.018651816670317203 0.8929239760140634
32 128 10000 2 0.05225564590655267 0.05858371672220528 0.05873607499524951 0.8919824283996981
128 1 1 2 1.8015573751181364e-05 1.8046055829618126e-05 2.9765175003558398e-05 0.9983108730946774
128 1 6 2 1.8644435000605882e-05 2.0907091721892358e-05 3.236302498262375e-05 0.8917756352062497
128 1 10 2 1.9050028331112117e-05 2.319947921205312e-05 3.463112919125706e-05 0.8211403435821445
128 1 40 2 2.2187620820477606e-05 3.8554654107429087e-05 5.0172729091718795e-05 0.5754848885079812
128 1 160 2 4.105768750887364e-05 0.0001092002083081752 0.00012068075828719884 0.37598543212485686
128 1 640 2 0.00011966774999164045 0.00038755545904859903 0.0003992815420497209 0.308775807946068
128 1 3200 2 0.0005374342920258641 0.0018628344999160617 0.0018828384159132838 0.2885035101347332
128 1 10000 2 0.0016557378750294447 0.0058350595901720224 0.005872539579868317 0.28375680649743495
128 8 1 2 2.5300200004130602e-05 2.164932081941515e-05 3.34867374971509e-05 1.1686371233152653
128 8 6 2 2.9697829205542802e-05 3.075006250292063e-05 4.258724160026759e-05 0.9657811005334417
128 8 10 2 3.240132920909673e-05 3.7420641700737175e-05 4.9085029098205265e-05 0.865867813497662
128 8 40 2 5.8843924989923834e-05 8.973844998981803e-05 0.0001016590875107795 0.655727004384413
128 8 160 2 0.00020365691697224974 0.0002886475000996143 0.0003002880001440644 0.7055557969563786
128 8 640 2 0.0008292390408460051 0.00108284716703929 0.0010922077079303563 0.7657950873282536
128 8 3200 2 0.004169798751827329 0.005303951250389218 0.005316911251284182 0.7861683780599111
128 8 10000 2 0.013084077080711722 0.01659410959109664 0.01659041458973661 0.7884772008334704
128 32 1 2 4.9546145810745656e-05 3.3128566714003686e-05 4.475037918891758e-05 1.4955716689609195
128 32 6 2 6.519678749609739e-05 6.339986252132804e-05 7.516283341683447e-05 1.0283427266764948
128 32 10 2 7.586812088266015e-05 8.514404171146452e-05 9.698079158551991e-05 0.8910561368435088
128 32 40 2 0.00018064483338966965 0.00024780841683968904 0.0002599207500461489 0.7289697246503596
128 32 160 2 0.0007556635420769453 0.0009014812090899796 0.0009132222081534565 0.8382465818003759
128 32 640 2 0.0032612808304838836 0.003531082079280168 0.003542630830779672 0.923592473145998
128 32 3200 2 0.016621341248974204 0.017394666248001157 0.017429687089752406 0.9555424066204307
128 32 10000 2 0.05211037499830127 0.054410370904952286 0.05449960420373827 0.9577287221462099
128 128 1 2 0.00014514056250918657 8.192786669824272e-05 9.380163748282939e-05 1.7715652604963985
128 128 6 2 0.00020785283297300339 0.00019992654188536108 0.00021186833386309444 1.0396460170465374
128 128 10 2 0.00024955370812676845 0.0002927548750303686 0.0003045934590045363 0.8524322886198951
128 128 40 2 0.0006655237909872085 0.000991141791921109 0.0010016137089114635 0.6714718281601645
128 128 160 2 0.002964645829051733 0.0037843058304861186 0.003793685829732567 0.7834054544875156
128 128 640 2 0.013041342918295413 0.014956971250940114 0.014972552920226008 0.8719240479569489
128 128 3200 2 0.06661506670061498 0.07438571669626981 0.0745816582813859 0.8955357245883133
128 128 10000 2 0.20889524999074638 0.23459262493997812 0.2347088751848787 0.8904595787876683
