M N colnnz rac rar ratio
64 2 2 2.1636354364454746e-05 2.665470838546753e-05 0.8117272960394175
64 2 4 2.2876479104161264e-05 2.6601874828338624e-05 0.8599573996864031
64 2 10 2.6078962348401546e-05 2.674806248396635e-05 0.9749850989780705
64 2 20 3.996470831334591e-05 2.7152583561837674e-05 1.4718565628323994
64 2 40 6.829875819385052e-05 2.979032080620527e-05 2.292649301702854
64 2 80 0.00011709717493504286 3.469362519681454e-05 3.375178415941219
64 2 160 0.00019014899991452695 4.450097475200892e-05 4.272917637741025
64 2 320 0.000320547416806221 6.417775843292475e-05 4.994680784017106
64 4 1 2.142483741044998e-05 2.628212496638298e-05 0.8151866501606749
64 4 2 2.2458245791494848e-05 2.639206238090992e-05 0.8509469804731703
64 4 4 2.4442637525498868e-05 2.6400691457092763e-05 0.9258332330129995
64 4 10 3.553098738193512e-05 2.6352379098534585e-05 1.3483028325101372
64 4 20 6.97034876793623e-05 2.749946229159832e-05 2.5347218407487997
64 4 40 0.00012913964558392764 3.0005620792508126e-05 4.303848484820269
64 4 80 0.00024341029115021229 3.4714908339083197e-05 7.011693327047414
64 4 160 0.00038499983586370943 4.589888732880354e-05 8.387999323506593
64 4 320 0.0006229808311909437 8.475099168717861e-05 7.350720254583052
64 8 1 2.18640748411417e-05 2.612647917121649e-05 0.836855004375382
64 8 2 2.3811362497508525e-05 2.6126299984753133e-05 0.9113943616740385
64 8 4 2.7858799882233142e-05 2.5927720963954926e-05 1.0744793158242805
64 8 10 5.8516666665673254e-05 2.6196641474962234e-05 2.2337468992581084
64 8 20 0.00012797997910529374 2.7641208469867706e-05 4.630042830609506
64 8 40 0.00025917333364486696 3.0190708488225936e-05 8.584539635628024
64 8 80 0.0004718577489256859 3.533360846340656e-05 13.354360605834184
64 8 160 0.0007822509184479714 4.991425834596157e-05 15.671893049599149
64 8 320 0.0012572760842740535 0.00013556449599564076 9.274375824142648
64 16 1 2.310039158910513e-05 2.5967466831207277e-05 0.8895897216028579
64 16 2 2.6166724972426892e-05 2.5562270916998386e-05 1.0236463363286927
64 16 4 4.4553987681865695e-05 2.5535666570067404e-05 1.7447748058431862
64 16 10 0.00012371012084186076 2.665245421230793e-05 4.641603353162585
64 16 20 0.00026371337659657 2.786181252449751e-05 9.465047414438667
64 16 40 0.0005244927499443293 3.06316040456295e-05 17.12260151845243
64 16 80 0.0009681012090295553 3.7118425220251086e-05 26.0814192219927
64 16 160 0.0015275197923183441 7.322704996913672e-05 20.860048205712967
64 16 320 0.002492967527359724 0.00023185325041413308 10.752350993168394
128 1 1 2.1422216854989528e-05 2.6856708340346812e-05 0.7976486389736358
128 1 2 2.192586660385132e-05 2.7237508445978164e-05 0.8049879689744107
128 1 4 2.3224133253097535e-05 2.7540646120905877e-05 0.8432675526616744
128 1 10 2.6687799952924252e-05 2.823069170117378e-05 0.9453470086889377
128 1 20 4.189870823174715e-05 2.9627154394984244e-05 1.4141995438765604
128 1 40 6.488447915762663e-05 3.447381258010864e-05 1.8821381884249413
128 1 80 0.00012435738760977985 4.3241045624017715e-05 2.8759107421007193
128 1 160 0.00020375874638557434 6.231383737176657e-05 3.2698796122912865
128 1 320 0.00033194304071366786 0.00010145278312265872 3.2718968420249364
128 2 1 2.1716858446598054e-05 2.6843791641294957e-05 0.8090086056691812
128 2 2 2.2529587335884572e-05 2.6858320645987988e-05 0.8388308276172871
128 2 4 2.4808641709387302e-05 2.7112341672182084e-05 0.9150313170788035
128 2 10 3.226039167493582e-05 2.7757591754198074e-05 1.1622186809508335
128 2 20 6.341522075235844e-05 2.9488341696560382e-05 2.1505183779037464
128 2 40 0.00013343850392848254 3.439238332211971e-05 3.8798853420158466
128 2 80 0.00024469720758497714 4.401742909103632e-05 5.559098126310315
128 2 160 0.0003883454147726297 6.423879582434893e-05 6.045340822304644
128 2 320 0.0006460828315466643 0.00011617910005152226 5.561093443314195
128 4 1 2.2264887392520904e-05 2.6711670868098736e-05 0.8335265698077859
128 4 2 2.4152695946395397e-05 2.6933095790445804e-05 0.8967664220376508
128 4 4 2.7905750088393688e-05 2.6629499904811382e-05 1.0479261791676273
128 4 10 6.210564598441124e-05 2.763640843331814e-05 2.247240126525898
128 4 20 0.00013256707079708577 2.9243062622845173e-05 4.533282731252716
128 4 40 0.00026301766559481623 3.460506666451692e-05 7.600553645645979
128 4 80 0.0004813535828143358 4.421427473425865e-05 10.886836563698454
128 4 160 0.0007576676253229379 6.732960399240255e-05 11.253112752726613
128 4 320 0.0012786516658961774 0.00015949525833129882 8.016863192510714
128 8 1 2.360960002988577e-05 2.6371079310774804e-05 0.8952837975137128
128 8 2 2.6609045639634134e-05 2.6375758461654187e-05 1.0088447571401258
128 8 4 3.43190124258399e-05 2.6390054263174533e-05 1.3004525145569583
128 8 10 0.00012135741245001554 2.729979157447815e-05 4.445360402072423
128 8 20 0.0002566435430198908 2.9340908117592335e-05 8.746952956988114
128 8 40 0.0005261987522244453 3.452907912433148e-05 15.239292954489795
128 8 80 0.0009599307924509048 4.543604180216789e-05 21.12707785221519
128 8 160 0.0015267184153199196 9.125658757984639e-05 16.72995293610002
128 8 320 0.0025036712549626828 0.0002601227927953005 9.62495915124557
128 16 1 2.5925329141318797e-05 2.623001243919134e-05 0.9883841725741119
128 16 2 3.257702086120844e-05 2.614341229200363e-05 1.2460890911004998
128 16 4 7.674601655453444e-05 2.629185002297163e-05 2.919004044503531
128 16 10 0.00026509550027549266 2.768751233816147e-05 9.574551048059082
128 16 20 0.0005282005816698074 3.0199429206550123e-05 17.490416062408325
128 16 40 0.0010382319148629904 3.579063322395086e-05 29.00848130756771
128 16 80 0.001903003292158246 5.3022404201328754e-05 35.89055081192558
128 16 160 0.0030528595857322216 0.00015081768333911896 20.242053306625575
128 16 320 0.004971649572253227 0.0004477104600518942 11.104608928897848
2 1 640 0.00015269430428743361 0.000125258918851614 1.219029396767511
2 1 1280 0.00014829441532492637 0.00016364604234695435 0.9061900501725535
2 1 2560 0.00020386316440999507 0.0002562357932329178 0.7956076777481431
2 1 5120 0.0003423836249858141 0.0004926865398883819 0.6949319643751198
2 2 640 0.00014920295961201192 0.00015978995710611344 0.9337442872766347
2 2 1280 0.00020512433350086212 0.00019768979027867317 1.0376071177561008
2 2 2560 0.0002881000842899084 0.00035212162509560586 0.8181834450289307
2 2 5120 0.0005218910835683346 0.0005656914990395307 0.9225719043938906
2 4 640 0.00020940287411212922 0.00017300271056592466 1.2104022730460855
2 4 1280 0.00027852049842476845 0.00026036808267235754 1.0697182833091474
2 4 2560 0.0005404740422964096 0.00044854024983942507 1.2049621912189517
2 4 5120 0.0008408736661076546 0.0006828126236796379 1.231485237598911
2 8 640 0.0002971549592912197 0.00025781908445060255 1.1525716179019083
2 8 1280 0.0005147071685642003 0.0003363030832260847 1.5304860235794535
2 8 2560 0.0008147912491112948 0.0004953310824930667 1.6449427017790663
2 8 5120 0.0015931125171482563 0.0008250324595719576 1.9309695014603343
2 16 640 0.0004506552089005709 0.00029966729134321213 1.503851844759496
2 16 1280 0.0009670439586043358 0.00041120745800435544 2.351717946210239
2 16 2560 0.001551083754748106 0.0006231493353843689 2.489104403507663
2 16 5120 0.0032263587601482867 0.0011898607518523931 2.7115431407628523
4 1 640 0.00019722712598741054 0.00016667067483067512 1.1833342979368056
4 1 1280 0.00019167204201221466 0.00020086324959993362 0.9542414672369116
4 1 2560 0.0003020996656268835 0.000365936417132616 0.8255523404695795
4 1 5120 0.0005245692078024149 0.0007660080827772617 0.684808972120139
4 2 640 0.00019122849963605404 0.0001615743339061737 1.1835326503471804
4 2 1280 0.0002874114587903023 0.0002581308726221323 1.1134331041875518
4 2 2560 0.0005246746689081193 0.00047787791676819324 1.0979261658634583
4 2 5120 0.0008391626663506031 0.0009590519610792399 0.8749918673919158
4 4 640 0.00033552625216543675 0.00018278608284890652 1.8356225317372075
4 4 1280 0.00043937170878052714 0.0003543701246380806 1.2398666767670072
4 4 2560 0.0009196444153785706 0.0006007044594734907 1.530943213214409
4 4 5120 0.0015900024995207786 0.0010103563331067562 1.5737046895441946
4 8 640 0.0004798337072134018 0.0002875908762216568 1.6684594223482125
4 8 1280 0.0009032499603927136 0.00010335558466613293 8.739246779073044
4 8 2560 0.0016077101677656174 0.0007287281658500433 2.2061863985870005
4 8 5120 0.002962697073817253 0.0015055869165807962 1.967802085146681
4 16 640 0.0008875015415251255 0.0003348570428788662 2.650389353901621
4 16 1280 0.0018363837078213693 0.0005316519159823656 3.4541090751608996
4 16 2560 0.0033466612547636033 0.001692204177379608 1.977693531017005
4 16 5120 0.007826865818351507 0.0024779495783150197 3.158605762944416
8 1 640 0.0002440451644361019 0.00019635402504354716 1.2428834315058113
8 1 1280 0.0003106819577515125 0.0002759596649557352 1.1258237967543079
8 1 2560 0.0005659224167466163 0.0004936205428093672 1.146472578968764
8 1 5120 0.0008668575454503298 0.0013589510004967452 0.6378872712360213
8 2 640 0.0002890831679105759 0.0001938443351536989 1.4913160484228865
8 2 1280 0.0004996567070484161 0.0003424340393394232 1.459132707753836
8 2 2560 0.0008690580818802118 0.0007586428746581078 1.1455430623689231
8 2 5120 0.0018013081662356853 0.0014711597077548505 1.224413744300187
8 4 640 0.00046488629281520846 0.0002577209156006575 1.8038361059354489
8 4 1280 0.0008273907899856568 0.0005149077922105789 1.6068717593756736
8 4 2560 0.0013951599970459937 0.0009001856241375208 1.5498581177440087
8 4 5120 0.0032154308259487153 0.001916807498782873 1.677492824913528
8 8 640 0.0009413484167307615 0.000347520126029849 2.7087594249143074
8 8 1280 0.0016330526266247034 0.0005794005002826453 2.8185212574515583
8 8 2560 0.0011580075137317182 0.0007673001680523157 1.5091975239249047
8 8 5120 0.005881482921540737 0.0023683470860123633 2.4833703456208847
8 16 640 0.001543276235461235 0.0004296952914446592 3.5915595683458745
8 16 1280 0.0033271991461515426 0.0008633900433778763 3.8536454892789878
8 16 2560 0.0057101062498986725 0.0004715752080082893 12.108580249618
8 16 5120 0.004451951645314693 0.00106702845916152 4.172289508391439
16 1 640 8.715797513723373e-05 4.484853353351355e-05 1.9433851738341454
16 1 1280 0.00016240765396505595 8.022737093269826e-05 2.024342217337493
16 1 2560 0.0003145571257919073 0.0002581157889217138 1.2186667352120488
16 1 5120 0.0006063330825418233 0.0008141894154250622 0.7447076454872313
16 2 640 0.00015830285828560592 4.730300810188055e-05 3.3465706439779783
16 2 1280 0.0003119971249252558 0.00012603852078318595 2.4754108742831065
16 2 2560 0.0006019353754818439 0.00043283662386238577 1.3906757014009532
16 2 5120 0.0011469055004417897 0.0008895587082952261 1.2892971422198203
16 4 640 0.0003078697919845581 6.748452503234148e-05 4.562079852188538
16 4 1280 0.0005978353321552277 0.00022543049976229667 2.6519718174142817
16 4 2560 0.0011651956234127283 0.0005366906244307757 2.1710750484015944
16 4 5120 0.0022589379362761976 0.0012113772928714751 1.8647682679618023
16 8 640 0.0005905150417238474 0.00011017651241272688 5.3597180450924755
16 8 1280 0.0011754812076687812 0.00031414425000548363 3.741851737373077
16 8 2560 0.002294457070529461 0.000694967582821846 3.3015310746050175
16 8 5120 0.004451090842485428 0.0015333911646157503 2.9027758508057
16 16 640 0.00117927516810596 0.0001791404040530324 6.582965882765618
16 16 1280 0.0023208999820053576 0.00039608641900122166 5.859579805482296
16 16 2560 0.004544485844671726 0.0008551975823938847 5.313960116620907
16 16 5120 0.008853316642343997 0.0020177337527275086 4.387752660813828
32 1 640 0.00016105744559317828 6.556289158761501e-05 2.4565335922981535
32 1 1280 0.00032021287642419337 0.00015581298749893903 2.055110306041554
32 1 2560 0.0006183820422738791 0.0004924576263874769 1.2557060935580313
32 1 5120 0.0011926840841770172 0.0016133467070758342 0.7392608662143915
32 2 640 0.0003117316663265228 7.98341291025281e-05 3.9047418670550917
32 2 1280 0.0006048782505095005 0.000252727460116148 2.3934013748704306
32 2 2560 0.0011818506252020597 0.0008470362089574337 1.3952775722028803
32 2 5120 0.0022803687676787375 0.001739602917805314 1.3108559110464442
32 4 640 0.0005995344575494527 0.00012345313746482133 4.856372789393817
32 4 1280 0.0011764399576932193 0.0004342574588954449 2.7090840550800253
32 4 2560 0.0023139320872724058 0.0010274100005626678 2.2521993031070027
32 4 5120 0.004476922936737538 0.0023612616769969463 1.8959876325233425
32 8 640 0.0011796616651117801 0.00023057095892727375 5.116262995999712
32 8 1280 0.0023360537737607957 0.0005927590392529965 3.9409838046581704
32 8 2560 0.004585547521710396 0.001335349580273032 3.4339678459125382
32 8 5120 0.008870017528533936 0.002993789575994015 2.9628059365491186
32 16 640 0.0023570024967193605 0.00032726925052702424 7.202028583265054
32 16 1280 0.004644266255199909 0.0007226110007613897 6.427062763099938
32 16 2560 0.009078764989972114 0.001615303372964263 5.620470520848081
32 16 5120 0.017592309154570104 0.003954932074993849 4.448195018519367
64 1 640 0.00032005324959754944 0.00011309187076985836 2.8300287847289827
64 1 1280 0.0006246495395898819 0.00030776262655854224 2.0296471555848963
64 1 2560 0.0012177491672337056 0.000953354500234127 1.277330905696305
64 1 5120 0.0023707478865981103 0.0031850712560117247 0.7443311926298026
64 2 640 0.0006080400813370943 0.00015324379596859215 3.967795743337722
64 2 1280 0.0011988998334854842 0.0004806911237537861 2.4941168543390257
64 2 2560 0.002347580809146166 0.0016657343339174986 1.4093368680377085
64 2 5120 0.0045604116655886175 0.0033879449963569643 1.3460701606703767
64 4 640 0.0011847405433654786 0.000254918709397316 4.64752291491851
64 4 1280 0.0023508004285395147 0.0008419499155133963 2.7920905807159158
64 4 2560 0.004612254984676838 0.0020284687355160715 2.273761928848962
64 4 5120 0.008919908739626408 0.0046729912608861925 1.9088220460174419
64 8 640 0.0023544883355498315 0.00043164204247295857 5.454724294372541
64 8 1280 0.004671572931110859 0.0011224799156188965 4.161832088135952
64 8 2560 0.00910087624564767 0.0026071212440729142 3.4907759914648384
64 8 5120 0.01777955373749137 0.0058913504146039485 3.0179080323278678
64 16 640 0.004710572902113199 0.0006165722906589508 7.639936100726902
64 16 1280 0.009315059166401624 0.0013938152510672808 6.683137639130322
64 16 2560 0.018204692509025334 0.0031456725113093854 5.787217977578866
64 16 5120 0.03531859163194895 0.007799099162220955 4.528547579319564
128 1 640 0.0006255336683243513 0.00021951045840978622 2.849675923670996
128 1 1280 0.0012387990411370992 0.0005990915391594171 2.0677959212631394
128 1 2560 0.002424928732216358 0.001894877750426531 1.2797283263632782
128 1 5120 0.004724917523562908 0.006368997506797314 0.7418620463456358
128 2 640 0.001200188085436821 0.0003110105413943529 3.858994875402037
128 2 1280 0.00239204540848732 0.0009367857500910759 2.553460498576928
128 2 2560 0.004690702091902494 0.003294364996254444 1.4238562203142722
128 2 5120 0.009112482499331236 0.006785004176199436 1.3430327031037317
128 4 640 0.0023695529252290726 0.0004775860849767923 4.961520027000406
128 4 1280 0.0046888008154928685 0.0016349887512624264 2.8677878131409145
128 4 2560 0.00922860873863101 0.004031557105481625 2.2890928981467384
128 4 5120 0.017881233338266612 0.009274476673454046 1.9280045621816413
128 8 640 0.00472376124933362 0.0008287310842424631 5.699992843458472
128 8 1280 0.009338012505322695 0.0022093916684389116 4.226508427055239
128 8 2560 0.01832045916467905 0.005157900415360928 3.551921845974039
128 8 5120 0.0353737372905016 0.011675989162176848 3.0296137482802004
128 16 640 0.009430822487920522 0.0011959412079304457 7.885690722406319
128 16 1280 0.018484800830483438 0.0027188958413898946 6.798642503728293
128 16 2560 0.036233216896653174 0.006265264581888914 5.783190226537763
128 16 5120 0.0702971750870347 0.015684874169528483 4.4818450136886225
